"176","Documents pertaining to President Eisenhower's meeting with Soviet Premier Nikita Khrushchev at Camp David","CD5_DocsMtgKhrushchev,Sept25_27,1959.png","","PDF","CD5_DocsMtgKhrushchev,Sept25_27,1959.pdf","","","Original","September 25-27, 1959","E.P. Aurand, John Calhoun","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Camp David; presidential retreat","Beach and Aurand Records, Box 17; NAID #12023941","CD5"
"177","Interview transcript mentioning DDE's discussion of the Cuban crisis with President Kennedy at Camp David","CD6_Interview,RECubanCrisisJFK.png","Interview of Eisenhower conducted by Capt. A. Ross Wollen for The Pointer, a publication of the Corps of Cadets, West Point, New York","PDF","CD6_Interview,RECubanCrisisJFK.pdf","","","Original","No Date","Captain A. Ross Wollen","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Camp David; presidential retreat","DDE's Post-Presidential Papers, 1965 Signature File, Box 7, PR-3 Public Relations-3 Interview 11-27-64; NAID #12023937","CD6"
"178","Guidebook to Camp David","CD7_GuidebooktoCampDavid.png","","PDF","CD7_GuidebooktoCampDavid.pdf","","","Original","No Date","No Author","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Camp David; presidential retreat","Neil McElroy Papers, Box 2, Personal Letters 1959 (1); NAID #12023032","CD7"
"179","Cabinet Paper – The Civil Rights Program","CRA1_CabinetPaper,4_10_56.png","","PDF","CRA1_CabinetPaper,4_10_56.pdf","","","Original","April 10, 1956","Maxwell M. Raab","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12090725","CRA1"
"180","Statement of the Attorney General","CRA2_PressRelease,StatementofAG,2_14_57.png","Press Release, Statement of the Attorney General on the Proposed Civil Rights Legislation Before The Subcommittee on Constitutional Rights of the Senate Judiciary Committee","PDF","CRA2_PressRelease,StatementofAG,2_14_57.pdf","","","Original","February 14, 1957","Herbert Brownell","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12167080","CRA2"
"181","The Administration and Civil Rights Legislation","CRA3_FactsCivilRightsLeg,3_27_57.png","","PDF","CRA3_FactsCivilRightsLeg,3_27_57.pdf","","","Original","March 27,1957","No Author","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12167051","CRA3"
"182","Memorandum, E. Frederic Morrow to Sherman Adams","CRA4_Memo,MorrowtoAdams,7_12_57.png","","PDF","CRA4_Memo,MorrowtoAdams,7_12_57.pdf","","","Original","July 12, 1957","E. Frederic Morrow","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12167063","CRA4"
"183","Letter from Val Washington to DDE","CRA5_Letter,WashingtontoDDE,7_18_57.png","","PDF","CRA5_Letter,WashingtontoDDE,7_18_57.pdf","","","Original","July 18, 1957","Val Washington","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12023121","CRA5"
"184","News Release from the Republican National Committee","CRA6_PressRelease,RNC,8_7_57.png","","PDF","CRA6_PressRelease,RNC,8_7_57.pdf","","","Original","August 7, 1957","Val Washington","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12023122","CRA6"
"185","Letter from Attorney General Rogers to Congressman Martin","CRA7_Letter,RogerstoMartin,8_9_57.png","","PDF","CRA7_Letter,RogerstoMartin,8_9_57.pdf","","","Original","August 9, 1957","William P. Rogers","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12090722","CRA7"
"186","Press Release from Congressman Powell","CRA8_PressRelease,Powell,8_30_57.png","","PDF","CRA8_PressRelease,Powell,8_30_57.pdf","","","Original","August 30, 1957","Adam Clayton Powell","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12167069","CRA8"
"187","Civil Rights Act of 1957, H.R. 6127","CRA9_CivilRightsAct1957,1_3_57.png","","PDF","CRA9_CivilRightsAct1957,1_3_57.pdf","","","Original","January 3, 1957","Dwight D. Eisenhower","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","Record Officer Reports to President on Pending Legislation, Box 111, Civil Rights HR 6127; NAID #12171136","CRA9"
"188","Executive Branch Cooperation with the Commission on Civil Rights","CRA10_Report,ExBranchCooperation,2_27_59.png","","PDF","CRA10_Report,ExBranchCooperation,2_27_59.pdf","","","Original","February 27, 1959","No Author","In Conclusion: Student Document Research; ","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 10, Civil Rights Commission; NAID #12171139","CRA10"
"189","Pamphlet, 'The Commission on Civil Rights'","CRA11_Pamplet,CommonCivilRights,1958.png","","PDF","CRA11_Pamplet,CommonCivilRights,1958.pdf","","","Original","1958","U.S. Government Printing Office","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Civil Rights Act of 1957; equal rights; race relations; desegregation","E. Frederic Morrow Records, Box 9, Civil Rights Bill; NAID #12167074","CRA11"
"190","Eisenhower Doctrine speech","AU6.DDEspeaking.jpg","In a special message to Congress, Eisenhower proclaims the sovereignty of the Middle Eastern nations and that the United States will ensure that force will not be used for any aggressive purpose in the world. The President seeks congressional authorization to employ the military in the Middle East to uphold this new policy.","audio","AU6.EisenhowerDoctrine.mp3","","","Original","January 5, 1957","Dwight D. Eisenhower","","Presidency","IKEducation","Middle East; foreign policy","public domain via Miller Center","AU6"
"191","Eisenhower's First Inaugural Address","AU7. FirstInauguralAddress.jpg","Eisenhower challenges citizens to help lead the world towards a future of freedom by making peace a way of life. He stresses the interdependence of the world, especially in economics, through nine principles he introduces to shape U.S. world leadership. The audio recording begins with Richard Nixon taking the vice presidential oath of office followed by te singing of 'America the Beautiful' and a prayer. President Eisenhower begins his speech at 9:45 on the recording.","audio","AU7.FirstInauguralAddress.mp3","","","Original","January 20, 1953","Dwight D. Eisenhower","","Presidency","IKEducation","Inaugural speech; inauguration; speech","public domain via Miller Center","AU7"
"192","Complaint against Topeka Board of Education","CRB1.ComplaintagainstBoardofEdofTopeka,KS,Feb26,1951.png","","PDF","CRB1.ComplaintagainstBoardofEdofTopeka,KS,Feb26,1951.pdf","","","Original","February 26, 1951","Chad E. Bledsoe","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","U.S. District Court, District of Kansas, Brown v Board of Education, Box 1, Documents 1-23","CRB1"
"193","Court Order, Brown v Topeka Board of Education","CRB2.CourtOrder,BrownvBoardofEdofTopeka,Ks,March1,1951.png","","PDF","CRB2.CourtOrder,BrownvBoardofEdofTopeka,Ks,March1,1951.pdf","","","Original","March 1, 1951","Oliver Brown et al","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","U.S. District Court, District of Kansas, Brown v Board of Education, Box 1, Documents 1-23","CRB2"
"194","Memo from President Eisenhower to the Secretary of Defense","CRB3.Memo,DDEtoSectyofDefReSegregationinSchoolsonArmyPosts,March25,1953.png","","PDF","CRB3.Memo,DDEtoSectyofDefReSegregationinSchoolsonArmyPosts,March25,1953.pdf","","","Original","March 25, 1953","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Records as President, Official File, Box 614, OF-142-A-4 Negro Matters - Colored Question - Segregation - Integration (1); NAID #12171142","CRB3"
"195","Letter from Texas Governor to President Eisenhower","CRB4.Letter,TXGov.ShiverstoDDEReschoolsegregation,July16,1953.png","","PDF","CRB4.Letter,TXGov.ShiverstoDDEReschoolsegregation,July16,1953.pdf","","","Original","July 16, 1953","Allan Shivers","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Records as President, Official File, Box 614, OF-142-A-4 Negro Matters - Colored Question - Segregation - Integration (1); NAID #12171143","CRB4"
"196","Letter from President Eisenhower to Texas Governor","CRB5.Letter,DDEtoTXGov.ShiversReschoolsegregation,July21,1953.png","","PDF","CRB5.Letter,DDEtoTXGov.ShiversReschoolsegregation,July21,1953.pdf","","","Original","July 21, 1953","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Records as President, Official File, Box 614, OF-142-A-4 Negro Matters - Colored Question - Segregation - Integration (1); NAID #12171144","CRB5"
"197","Letter from President to South Carolina Governor","CRB6.Letter,DDEtoSCGov.Byrnes,Aug14,1953.png","","PDF","CRB6.Letter,DDEtoSCGov.Byrnes,Aug14,1953.pdf","","","Original","August 14, 1953","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Papers as President, DDE Diary Series, Box 3, DDE Diary Aug-Sept 1953 (2); NAID #12171149","CRB6"
"198","Letter from Louisiana Governor to President Eisenhower","CRB7.Letter,LAGov.KennontoDDE,Nov20,1953.png","","PDF","CRB7.Letter,LAGov.KennontoDDE,Nov20,1953.pdf","","","Original","November 20, 1953","Robert F. Kennon","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Records as President, Official File, Box 614, OF-142-A-4 Negro Matters - Colored Question - Segregation - Integration (3); NAID #12171147","CRB7"
"199","Letter from South Carolina Governor to President Eisenhower","CRB8.Letter,SCGov.ByrnestoDDE,Nov20,1953.png","","PDF","CRB8.Letter,SCGov.ByrnestoDDE,Nov20,1953.pdf","","","Original","November 20, 1953","James F. Byrnes","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Records as President, Official File, Box 614, OF-142-A-4 Negro Matters - Colored Question - Segregation - Integration (3); NAID #12171148","CRB8"
"200","Letter from President Eisenhower to Louisiana Governor","CRB9.Letter,DDEtoLAGov.Kennon,Nov30,1953.png","","PDF","CRB9.Letter,DDEtoLAGov.Kennon,Nov30,1953.pdf","","","Original","November 30, 1953","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Records as President, Official File, Box 614, OF-142-A-4 Negro Matters - Colored Question - Segregation - Integration (3); NAID #12171146","CRB9"
"201","Letter from President Eisenhower to South Carolina Governor","CRB10.Letter,DDEtoSCGov.Byrnes,Dec1,1953.png","","PDF","CRB10.Letter,DDEtoSCGov.Byrnes,Dec1,1953.pdf","","","Original","December 1, 1953","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE’s Papers as President, DDE Diary Series, Box 4, DDE Diary December 1953 (2); NAID #12171150","CRB10"
"202","Letter from President Eisenhower to Swede Hazlett","CRB11.Letter,DDEtoSwedeHazlett,Oct23,1954.png","","PDF","CRB11.Letter,DDEtoSwedeHazlett,Oct23,1954.pdf","","","Original","October 23, 1954","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","Swede Hazlett Papers, Box 2, 1954 October 23; NAID #186601","CRB11"
"203","Supreme Court Opinion","CRB12.SupremeCourtOpinion,May31,1955.png","","PDF","CRB12.SupremeCourtOpinion,May31,1955.pdf","","","Original","May 31, 1955","U.S. Supreme Court","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","DDE's Papers as President, Administration Series, Box 8, Brownell 1955-56 (2); NAID #12175778","CRB12"
"204","Letter from President Eisenhower to Swede Hazlett","CRB13.Letter,DDEtoSwede Hazlett,July22,1957.png","","PDF","CRB13.Letter,DDEtoSwede Hazlett,July22,1957.pdf","","","Original","July 22, 1957","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; Brown v Topeka BOE; Desegregation; segregation; schools","Swede Hazlett Papers, Box 2, 1957 July 22; NAID #12171154","CRB13"
"205","Agression Training Sleeve","2.14AgressionTrainingSleeve.png","This modern-day aggression sleeve is made from jute with a reinforced in inner liner. It will protect the trainer's arm from the dog’s teeth as it is being trained to attack.  Trainers often wear an entire protective training suit.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/fae1d642-9a8a-432f-830e-8624706f41e0/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Replica","c. 2014","unknown","Dogs for Defense","The General","IKEducation","Dogs for Defense; Dogs; World War II Kids; Home Front; World War II; Kids; K9 Corps; Chips","","2.14"
